Date	Depth	NH4	Nitrit	Nitrate	Norg_par	Norg_dis	Ntot	Oxygen
30-Oct-11	15	0.055	0.002	0.013	0.07	0.08	0.22	7.1
30-Oct-11	20	0.081	0.002	0.013	0.07	0.134	0.3	6.2
30-Oct-11	21	0.125	0.002	0.011	0.09	0.132	0.36	5.5
30-Oct-11	22	0.231	0.002	0.011	0.09	0.126	0.46	3.8
30-Oct-11	25	0.373	0.002	-	0.07	0.165	0.61	1.2
30-Oct-11	30	0.701	0.002	-	0.2	0.117	1.02	0.1
30-Oct-11	35	1.16	0.002	-	0	0.138	1.3	0.1
06-Nov-11	1	0.083	0.002	0.03	0.03	0.125	0.27	5.7
06-Nov-11	3	0.083	0.002	0.032	0.05	0.103	0.27	6.6
06-Nov-11	5	0.084	0.002	0.029	0.14	0.125	0.38	6.4
06-Nov-11	10	0.085	0.002	0.031	0.04	0.122	0.28	6.3
06-Nov-11	15	0.085	0.002	0.03	0.08	0.103	0.3	6
06-Nov-11	20	0.09	0.002	0.03	0	0.098	0.22	6.2
06-Nov-11	21	0.176	0.002	0.029	0.19	0.083	0.48	2.7
06-Nov-11	22	0.401	0.002	-	0.08	0.137	0.62	0.3
06-Nov-11	23	0.616	0.002	-	0.07	0.062	0.75	0.1
06-Nov-11	25	0.807	0.002	-	0	0.081	0.89	0.1
06-Nov-11	30	1.06	0.002	-	0.23	0.048	1.34	0.1
06-Nov-11	35	1.59	0.002	-	0.2	0.018	1.81	0.1
14-Nov-11	1	0.123	0.002	0.032	0.03	0.203	0.39	7
14-Nov-11	3	0.121	0.003	0.032	0	0.144	0.3	6.9
14-Nov-11	5	0.126	0.002	0.033	0	0.139	0.3	6.9
14-Nov-11	10	0.121	0.002	0.031	0.04	0.126	0.32	6.1
14-Nov-11	15	0.122	0.003	0.034	0.05	0.111	0.32	6.8
14-Nov-11	20	0.124	0.002	0.031	0.05	0.113	0.32	6.9
14-Nov-11	23	0.125	0.003	0.032	0.07	0.09	0.32	6.9
14-Nov-11	24	0.263	0.002	0.025	0.01	0.12	0.42	3.7
14-Nov-11	25	0.343	0.002	-	0.07	0.115	0.53	2.5
14-Nov-11	30	0.736	0.002	-	0.08	0.112	0.93	0.1
14-Nov-11	35	0.883	0.002	-	0.04	0.155	1.08	0.1
20-Nov-11	1	0.184	0.003	0.028	0	0.175	0.39	7
20-Nov-11	3	0.149	0.003	0.028	0.11	0.1	0.39	6.8
20-Nov-11	5	0.15	0.003	0.029	0.07	0.108	0.36	6.9
20-Nov-11	10	0.154	0.002	0.029	0.01	0.145	0.34	6.7
20-Nov-11	15	0.151	0.002	0.028	0.01	0.239	0.43	6.768
20-Nov-11	20	0.152	0.002	0.028	0.05	0.118	0.35	6.8
20-Nov-11	24	0.162	0.002	0.028	0.05	0.108	0.35	6.5
20-Nov-11	25	0.171	0.002	0.027	0.01	0.12	0.33	6.3
20-Nov-11	26	0.395	0.002	0.017	0.06	0.116	0.59	2
20-Nov-11	30	1.01	0.002	-	0.01	0.098	1.12	0.1
20-Nov-11	35	1.69	0.002	-	0	0.188	1.88	0.1
27-Nov-11	1	0.179	0.003	0.046	0	0.162	0.39	7.1
27-Nov-11	3	0.186	0.003	0.046	0.01	0.145	0.39	7.1
27-Nov-11	5	0.184	0.003	0.046	0.04	0.137	0.41	7.1
27-Nov-11	10	0.177	0.003	0.046	0.03	0.174	0.43	7
27-Nov-11	15	0.177	0.003	0.044	0.07	0.146	0.44	7.2
27-Nov-11	20	0.18	0.003	0.045	0.08	0.082	0.39	6.9
27-Nov-11	25	0.186	0.004	0.044	0.03	0.146	0.41	6.8
27-Nov-11	26	0.527	0.002	-	0.08	0.131	0.74	2.4
27-Nov-11	27	0.97	0.002	-	0.01	0.168	1.15	0.1
27-Nov-11	30	1.37	0.002	-	0.16	0.168	1.7	0.1
27-Nov-11	35	1.34	0.002	-	0.08	0.188	1.61	0.1
04-Dec-11	1	0.188	0.004	0.052	0.07	0.086	0.4	6.8
04-Dec-11	3	0.19	0.004	0.051	0.1	0.075	0.42	6.7
04-Dec-11	5	0.191	0.004	0.053	0.07	0.102	0.42	6.5
04-Dec-11	10	0.189	0.004	0.053	0.06	0.104	0.41	6.9
04-Dec-11	15	0.189	0.004	0.054	0.07	0.103	0.42	6.9
04-Dec-11	20	0.18	0.004	0.051	0.14	0.065	0.44	7.1
04-Dec-11	25	0.18	0.003	0.051	0.13	0.086	0.45	7.1
04-Dec-11	30	0.189	0.003	0.054	0.05	0.104	0.4	6.8
04-Dec-11	31	0.353	0.003	0.042	0.21	0.082	0.69	5
04-Dec-11	32	0.908	0.002	-	0.1	0.11	1.12	0.1
04-Dec-11	35	1.67	0.002	-	0.01	0.288	1.97	0.1
11-Dec-11	1	0.217	0.005	0.063	0	0.035	0.32	6.6
11-Dec-11	3	0.213	0.005	0.063	0.03	0.019	0.33	6.2
11-Dec-11	5	0.217	0.005	0.064	0.02	0.014	0.32	6.4
11-Dec-11	10	0.213	0.004	0.064	0	0.049	0.33	6.4
11-Dec-11	15	0.213	0.006	0.063	0	0.018	0.3	6.4
11-Dec-11	20	0.213	0.007	0.07	0.02	0.04	0.35	7.2
11-Dec-11	25	0.214	0.005	0.065	0.046	0	0.33	6.4
11-Dec-11	30	0.215	0.005	0.065	0.02	0.025	0.33	6.5
11-Dec-11	32	0.29	0.004	0.059	0.06	0.007	0.42	5.8
11-Dec-11	33	0.462	0.004	0.05	0	0.034	0.55	3.5
11-Dec-11	34	0.65	0.004	-	0.04	0.126	0.82	1.3
11-Dec-11	35	0.9	0.003	-	0.02	0.077	1	0.1
18-Dec-11	1	0.234	0.004	0.067	0	0.125	0.43	7
18-Dec-11	3	0.227	0.004	0.063	0.03	0.086	0.41	6.7
18-Dec-11	5	0.225	0.003	0.062	0	0.1	0.39	7
18-Dec-11	10	0.229	0.004	0.06	0.02	0.107	0.42	6.9
18-Dec-11	15	0.227	0.004	0.062	0.02	0.107	0.42	6.8
18-Dec-11	20	0.226	0.004	0.059	0.08	0.051	0.42	6.8
18-Dec-11	25	0.222	0.004	0.067	0.05	0.047	0.39	6.9
18-Dec-11	30	0.23	0.004	0.064	0.03	0.052	0.38	6.8
18-Dec-11	33	-	-	-	-	-	-	-
18-Dec-11	35	0.518	0.002	-	0.27	0.08	0.87	0.6
25-Dec-11	1	0.277	0.005	0.066	0.07	0.132	0.55	6.3
25-Dec-11	3	0.273	0.005	0.068	0.06	0.134	0.54	6.7
25-Dec-11	5	0.276	0.005	0.064	0.08	0.145	0.57	6.7
25-Dec-11	10	0.277	0.005	0.064	0.15	0.104	0.6	6.7
25-Dec-11	15	0.273	0.005	0.066	0.07	0.126	0.54	6.6
25-Dec-11	20	0.277	0.005	0.069	0.09	0.129	0.57	6.5
25-Dec-11	25	0.315	0.005	0.063	0.07	0.117	0.57	4.4
25-Dec-11	30	0.342	0.005	0.064	0.02	0.149	0.58	5.5
25-Dec-11	35	0.639	0.005	-	0.13	0.106	0.88	2.4
01-Jan-12	1	0.264	0.007	0.073	0	0.226	0.57	7.7
01-Jan-12	3	0.261	0.006	0.073	0.08	0.12	0.54	7.7
01-Jan-12	5	0.264	0.006	0.075	0.05	0.165	0.56	7.4
01-Jan-12	10	0.264	0.006	0.073	0	0.217	0.56	6.5
01-Jan-12	15	0.265	0.006	0.074	0.03	0.215	0.59	7
01-Jan-12	20	0.266	0.006	0.073	0.18	0.045	0.57	6.6
01-Jan-12	25	0.26	0.006	0.074	0.12	0.13	0.59	7.7
01-Jan-12	30	0.267	0.006	0.075	0.05	0.112	0.51	6.5
01-Jan-12	35	0.266	0.006	0.075	0.03	0.163	0.54	7.1
08-Jan-12	1	0.263	0.011	0.082	0	0.184	0.54	-
08-Jan-12	3	0.263	0.011	0.077	0.03	0.159	0.54	8.2
08-Jan-12	5	0.271	0.011	0.081	0	0.107	0.47	8
08-Jan-12	10	0.263	0.011	0.079	0	0.177	0.53	7.7
08-Jan-12	15	0.271	0.011	0.082	0	0.236	0.6	7.9
08-Jan-12	20	0.266	0.011	0.077	0	0.086	0.44	7.9
08-Jan-12	25	0.276	0.011	0.079	0.01	0.114	0.49	7.6
08-Jan-12	30	0.268	0.011	0.077	0.02	0.114	0.49	7.9
08-Jan-12	35	0.27	0.011	0.08	0.01	0.119	0.49	8
15-Jan-12	1	0.249	0.021	0.094	0.05	0.196	0.61	9.2
15-Jan-12	3	0.25	0.021	0.098	0.03	0.201	0.6	8.8
15-Jan-12	5	0.26	0.021	0.103	0	0.206	0.59	9
15-Jan-12	10	0.248	0.023	0.092	0.11	0.167	0.64	8.8
15-Jan-12	15	0.252	0.022	0.096	0.06	0.17	0.6	8.9
15-Jan-12	20	0.249	0.021	0.105	0.18	0.175	0.73	8.9
15-Jan-12	25	0.247	0.02	0.099	0.06	0.134	0.56	8.8
15-Jan-12	30	0.234	0.017	0.101	0.03	0.128	0.51	8.9
15-Jan-12	35	0.23	0.017	0.101	0.04	0.112	0.5	9.9
22-Jan-12	1	0.214	0.058	0.108	0.08	0.18	0.64	8
22-Jan-12	3	0.221	0.057	0.108	0.02	0.244	0.65	8
22-Jan-12	5	0.214	0.058	0.11	0.06	0.188	0.63	7.3
22-Jan-12	10	0.22	0.059	0.109	0	0.222	0.61	7.3
22-Jan-12	15	0.222	0.059	0.111	0	0.168	0.56	5
22-Jan-12	20	0.211	0.058	0.11	0.1	0.131	0.61	8.7
22-Jan-12	25	0.212	0.054	0.116	0.13	0.098	0.61	6.9
22-Jan-12	30	0.217	0.059	0.115	0.04	0.159	0.59	6.3
22-Jan-12	35	0.202	0.049	0.337	0	0.232	0.82	7
29-Jan-12	1	0.152	0.097	0.126	0.12	0.135	0.63	9.2
29-Jan-12	3	0.153	0.098	0.12	0.04	0.189	0.6	9
29-Jan-12	5	0.152	0.098	0.117	0.08	0.183	0.63	9.3
29-Jan-12	10	0.153	0.1	0.118	0.1	0.169	0.64	9.1
29-Jan-12	15	0.152	0.1	0.117	0.08	0.161	0.61	8.8
29-Jan-12	20	0.153	0.099	0.118	0.06	0.18	0.61	9.1
29-Jan-12	25	0.152	0.098	0.114	0.1	0.166	0.63	9.2
29-Jan-12	30	0.154	0.095	0.116	0.03	0.165	0.56	7.4
29-Jan-12	35	0.184	0.049	0.119	0.05	0.158	0.56	8.9
05-Feb-12	1	0.132	0.096	0.128	0.14	0.114	0.61	9.3
05-Feb-12	3	0.132	0.096	0.129	0.13	0.123	0.61	9.1
05-Feb-12	5	0.134	0.096	0.128	0.08	0.182	0.62	9.6
05-Feb-12	10	0.14	0.097	0.131	0.08	0.162	0.61	9.3
05-Feb-12	15	0.145	0.098	0.133	0	0.154	0.53	8.9
05-Feb-12	20	0.15	0.099	0.134	0.21	0.117	0.71	8.5
05-Feb-12	25	0.151	0.099	0.137	0.11	0.133	0.63	9.1
05-Feb-12	30	0.153	0.091	0.199	0	0.117	0.56	8.4
05-Feb-12	35	0.161	0.08	0.434	0.02	0.155	0.85	8.1
13-Feb-12	1	0.118	0.093	0.187	0.09	0.092	0.58	7.9
13-Feb-12	3	0.121	0.093	0.186	0.05	0.12	0.57	9.6
13-Feb-12	5	0.119	0.093	0.188	0.18	0.1	0.68	8.3
13-Feb-12	10	0.117	0.092	0.191	0.15	0.08	0.63	9.9
13-Feb-12	15	0.119	0.093	0.257	0.09	0.041	0.6	9
13-Feb-12	20	0.121	0.093	0.189	0.07	0.097	0.57	8.9
13-Feb-12	25	0.121	0.094	0.202	0.12	0.053	0.59	9.6
13-Feb-12	30	0.13	0.093	0.203	0.12	0.044	0.59	9.7
13-Feb-12	35	0.123	0.093	0.196	0.15	0.048	0.61	9.9
19-Feb-12	1	0.11	0.078	0.201	0.03	0.161	0.58	9.2
19-Feb-12	3	0.11	0.078	0.201	0.01	0.161	0.56	9
19-Feb-12	5	0.11	0.078	0.196	0.05	0.116	0.55	9.3
19-Feb-12	10	0.11	0.078	0.195	0	0.097	0.48	9
19-Feb-12	15	0.12	0.074	0.196	0	0.16	0.55	8.5
19-Feb-12	20	0.11	0.077	0.198	0.05	0.055	0.49	8.7
19-Feb-12	25	0.11	0.078	0.194	0	0	0.38	10.2
19-Feb-12	30	0.11	0.077	0.208	0.12	0.115	0.63	9.3
19-Feb-12	35	0.11	0.078	0.191	0.11	0.101	0.59	9.1
26-Feb-12	1	0.104	0.049	0.248	0.05	0.149	0.6	10.7
26-Feb-12	3	0.096	0.049	0.244	0.27	0.071	0.73	10.8
26-Feb-12	5	0.096	0.05	0.251	0.23	0.073	0.7	10.6
26-Feb-12	10	0.101	0.049	0.3	0.13	0.1	0.68	10.3
26-Feb-12	15	0.1	0.049	0.244	0.1	0.107	0.6	10.3
26-Feb-12	20	0.086	0.048	0.24	0.21	0.066	0.65	10.2
26-Feb-12	25	0.089	0.048	0.244	0.13	0.089	0.6	10.4
26-Feb-12	30	0.094	0.046	0.247	0.01	0.153	0.55	9.9
26-Feb-12	35	0.09	0.047	0.244	0.1	0.079	0.56	9.8
04-Mar-12	1	0.078	0.025	0.278	0.03	0.249	0.66	9.7
04-Mar-12	3	0.079	0.025	0.282	0	0.244	0.63	9.6
04-Mar-12	5	0.079	0.025	0.28	0	0.206	0.59	9.5
04-Mar-12	10	0.08	0.025	0.279	0	0.286	0.67	8.7
04-Mar-12	15	0.077	0.025	0.277	0	0.161	0.54	9.8
04-Mar-12	20	0.08	0.025	0.279	0.05	0.176	0.61	9.3
04-Mar-12	25	0.085	0.025	0.276	0.07	0.144	0.6	10.1
04-Mar-12	30	0.076	0.025	0.28	0.03	0.119	0.53	9.4
04-Mar-12	35	0.076	0.025	0.278	0.09	0.141	0.61	9.2
11-Mar-12	1	0.005	0.027	0.297	1.07	0.241	1.64	17.8
11-Mar-12	3	0.005	0.027	0.291	0.76	0.307	1.39	17.7
11-Mar-12	5	0.006	0.027	0.284	0.77	0.243	1.33	16.2
11-Mar-12	10	0.008	0.027	0.318	0.25	0.287	0.89	13.3
11-Mar-12	15	0.058	0.011	0.307	0.23	0.184	0.79	9.6
11-Mar-12	20	0.048	0.016	0.32	0.13	0.296	0.81	10.3
11-Mar-12	25	0.069	0.011	0.297	0.05	0.293	0.72	9.7
11-Mar-12	30	0.07	0.011	0.3	0.13	0.189	0.7	9
11-Mar-12	35	0.075	0.013	0.303	0.05	0.249	0.69	9.3
18-Mar-12	1	0.03	0.018	0.344	0.2	0.168	0.76	11.2
18-Mar-12	3	0.028	0.018	0.337	0.27	0.137	0.79	11.5
18-Mar-12	5	0.032	0.018	0.338	0.09	0.252	0.73	10.5
18-Mar-12	10	0.024	0.018	0.341	0.15	0.207	0.74	10.3
18-Mar-12	15	0.03	0.018	0.326	0.21	0.146	0.73	6.9
18-Mar-12	20	0.038	0.017	0.343	0.06	0.102	0.56	10.6
18-Mar-12	25	0.066	0.016	0.339	0.04	0.139	0.6	9.8
18-Mar-12	30	0.076	0.015	0.33	0.05	0.179	0.65	8
18-Mar-12	35	0.069	0.016	0.329	0.01	0.226	0.65	7.5
25-Mar-12	1	0.028	0.018	0.33	0.84	0.094	1.31	-
25-Mar-12	3	0.021	0.018	0.346	0.65	0.085	1.12	-
25-Mar-12	5	0.022	0.019	0.36	0.37	0.069	0.84	12.2
25-Mar-12	10	0.027	0.019	0.354	0.28	0.09	0.77	11.4
25-Mar-12	15	0.041	0.019	0.347	0.1	0.093	0.6	10.9
25-Mar-12	20	0.047	0.019	0.352	0.02	0.142	0.58	10
25-Mar-12	25	0.05	0.02	0.342	0.07	0.098	0.58	10
25-Mar-12	30	0.058	0.026	0.331	0.06	0.105	0.58	8.6
25-Mar-12	35	0.061	0.031	0.358	0.01	0.11	0.57	7.2
01-Apr-12	1	0.034	0.019	0.275	0.53	0.222	1.08	14.4
01-Apr-12	3	0.019	0.019	0.276	0.34	0.246	0.9	14.1
01-Apr-12	5	0.019	0.02	0.314	0.27	0.097	0.72	12.8
01-Apr-12	10	0.024	0.022	0.354	0.1	0.24	0.74	11
01-Apr-12	15	0.038	0.029	0.352	0	0.241	0.66	9.1
01-Apr-12	20	0.036	0.038	0.325	0.05	0.291	0.74	8
01-Apr-12	25	0.032	0.034	0.341	0.01	0.143	0.56	8.4
01-Apr-12	30	0.025	0.026	0.361	0.26	0.168	0.84	8.1
01-Apr-12	35	0.036	0.027	0.348	0.03	0.119	0.56	6.4
15-Apr-12	1	0.009	0.016	0.246	0.69	0.169	1.13	16.6
15-Apr-12	3	0.005	0.016	0.236	0.99	0.153	1.4	17.7
15-Apr-12	5	0.014	0.017	0.272	0.35	0.137	0.79	12.4
15-Apr-12	10	0.025	0.019	0.275	0.33	0.131	0.78	8.2
15-Apr-12	15	0.022	0.01	0.34	0.01	0.158	0.54	5.9
15-Apr-12	20	0.024	0.005	0.361	0.15	0.14	0.68	6.1
15-Apr-12	25	0.013	0.008	0.374	0.08	0.205	0.68	6.1
15-Apr-12	30	0.013	0.006	0.383	0.05	0.168	0.62	6.1
15-Apr-12	35	0.022	0.012	0.376	0	0.21	0.62	5.7
15-Apr-12	38	0.053	0.019	0.327	0.06	0.161	0.62	2.9
22-Apr-12	1	0.01	0.015	0.198	0.55	0.257	1.03	14.6
22-Apr-12	3	0.009	0.017	0.201	0.44	0.233	0.9	12.6
22-Apr-12	5	0.011	0.017	0.212	0.19	0.28	0.71	12.3
22-Apr-12	10	0.01	0.018	0.23	0.08	0.272	0.61	9.3
22-Apr-12	15	0.018	0.017	0.248	0.18	0.247	0.71	7
22-Apr-12	20	0.016	0.017	0.31	0.19	0.197	0.73	4.3
22-Apr-12	25	0.014	0.021	0.315	0.07	0.22	0.64	3.7
22-Apr-12	30	0.016	0.022	0.327	0.06	0.225	0.65	3.6
22-Apr-12	35	0.019	0.023	0.331	0.06	0.157	0.59	3.5
29-Apr-12	1	0.029	0.015	0.219	0.49	0.197	0.95	13.8
29-Apr-12	3	0.025	0.015	0.214	0.49	0.186	0.93	13.7
29-Apr-12	5	0.026	0.015	0.208	0.23	0.211	0.69	13.4
29-Apr-12	10	0.027	0.016	0.21	0.1	0.197	0.55	11.6
29-Apr-12	15	0.039	0.017	0.237	0.09	0.197	0.58	5.5
29-Apr-12	20	0.033	0.013	0.335	0.01	0.169	0.56	3.9
29-Apr-12	25	0.028	0.015	0.355	0.05	0.142	0.59	4.2
29-Apr-12	30	0.041	0.028	0.333	0.03	0.168	0.6	2.4
29-Apr-12	35	0.049	0.026	0.299	0.05	0.156	0.58	1.5
06-May-12	1	0.008	0.014	0.173	1.09	0.105	1.39	12.2
06-May-12	3	0.009	0.014	0.173	0.86	0.064	1.12	11.8
06-May-12	5	0.01	0.014	0.178	0.31	0.078	0.59	11.4
06-May-12	10	0.018	0.017	0.187	0.29	0.058	0.57	6
06-May-12	15	0.023	0.019	0.197	0.12	0.041	0.4	3.8
06-May-12	20	0.022	0.017	0.245	0.07	0.046	0.4	1.9
06-May-12	25	0.01	0.01	0.339	0	0.111	0.47	3.6
06-May-12	30	0.04	0.03	0.293	0	0.107	0.47	1.5
06-May-12	35	0.05	0.04	0.262	0.07	0.038	0.46	0.7
06-May-12	38	0.015	0.013	0.346	0	0.096	0.47	2.9
13-May-12	1	0.021	0.014	0.163	0.82	0.072	1.09	11.3
13-May-12	3	0.021	0.015	0.164	1.74	0.14	2.08	11.5
13-May-12	5	0.02	0.015	0.166	0.78	0.119	1.1	11.3
13-May-12	10	0.02	0.015	0.17	0.24	0.045	0.49	9.5
13-May-12	12	0.037	0.022	0.154	0.087	0	0.3	2
13-May-12	13	0.04	0.025	0.189	0.016	0	0.27	0.7
13-May-12	15	0.034	0.022	0.263	0	0.121	0.44	1.5
13-May-12	20	0.021	0.012	0.332	0.05	0.025	0.44	2.3
13-May-12	25	0.045	0.022	0.311	0.032	0	0.41	2.2
13-May-12	30	0.177	0.002	0.005	0.19	0.006	0.38	0.1
13-May-12	35	0.181	0.002	-	0	0.037	0.22	0.4
13-May-12	38	0.184	0.002	0.005	0.01	0.019	0.22	-
20-May-12	1	0.022	0.014	0.125	0.31	0.249	0.72	10.9
20-May-12	3	0.013	0.014	0.117	0.61	0.186	0.94	11.2
20-May-12	5	0.017	0.015	0.121	0.3	0.177	0.63	10
20-May-12	10	0.017	0.016	0.128	0.08	0.269	0.51	8.8
20-May-12	13	0.043	0.074	0.044	0.12	0.199	0.48	1.9
20-May-12	15	0.06	0.067	0.06	0.07	0.193	0.45	0.4
20-May-12	17	0.041	0.056	0.164	0.08	0.189	0.53	0.2
20-May-12	20	0.02	0.031	0.239	0.11	0.18	0.58	0.5
20-May-12	25	0.04	0.007	0.292	0.03	0.211	0.58	0.9
20-May-12	30	0.151	0.005	0.018	0.1	0.196	0.47	0.2
20-May-12	35	0.165	0.002	-	0.05	0.263	0.48	0.1
20-May-12	38	0.169	0.002	-	0.06	0.219	0.45	0.2
28-May-12	1	0.064	0.015	0.111	0.21	0.3	0.7	7.8
28-May-12	3	0.058	0.015	0.106	0.21	0.371	0.76	7.4
28-May-12	5	0.052	0.015	0.105	0.33	0.288	0.79	7.4
28-May-12	10	0.06	0.015	0.092	0.29	0.253	0.71	5.3
28-May-12	13	0.084	0.012	0.059	0.22	0.275	0.65	2.5
28-May-12	14	0.092	0.008	0.043	0.23	0.227	0.6	1.8
28-May-12	15	0.093	0.004	0.028	0	0.395	0.52	1
28-May-12	20	0.077	0.027	0.088	0.05	0.208	0.45	0.2
28-May-12	25	0.132	0.002	0.01	0.13	0.166	0.44	0.1
28-May-12	30	0.167	0.002	0.005	0.13	0.176	0.48	0.1
28-May-12	35	0.214	0.002	0.005	0	0.339	0.56	0.1
28-May-12	38	0.223	0.002	0.009	0	0.316	0.55	0.1
03-Jun-12	1	0.044	0.012	0.099	0.21	0.255	0.62	8.3
03-Jun-12	3	0.041	0.012	0.094	0.07	0.283	0.5	8.2
03-Jun-12	5	0.035	0.012	0.092	0.2	0.251	0.59	8.2
03-Jun-12	10	0.097	0.011	0.086	0.04	0.266	0.5	4.3
03-Jun-12	11	0.096	0.01	0.069	0	0.255	0.43	2.4
03-Jun-12	12	0.126	0.005	0.031	0.02	0.268	0.45	0.2
03-Jun-12	13	0.117	0.005	0.021	0	0.447	0.59	0.2
03-Jun-12	15	0.12	0.002	0.008	0	0.19	0.32	0.1
03-Jun-12	20	0.083	0.016	0.073	0.06	0.198	0.43	0.1
03-Jun-12	25	0.057	0.016	0.194	0	0.153	0.42	0.2
03-Jun-12	30	0.194	0.002	0.009	0.06	0.195	0.46	0.1
03-Jun-12	35	0.255	0.002	0.007	0	0.226	0.49	0.1
03-Jun-12	38	0.281	0.002	0.016	0	0.201	0.5	0.1
10-Jun-12	1	0.036	0.009	0.07	0.28	0.225	0.62	8.2
10-Jun-12	3	0.04	0.01	0.072	0.18	0.268	0.57	7.8
10-Jun-12	5	0.039	0.01	0.071	0.17	0.28	0.57	6.9
10-Jun-12	10	0.053	0.01	0.072	0.17	0.265	0.57	6
10-Jun-12	13	0.093	0.008	0.064	0.18	0.235	0.58	4
10-Jun-12	14	0.136	0.005	0.042	0.13	0.267	0.58	3
10-Jun-12	15	0.136	0.002	0.019	0.06	0.293	0.51	0.9
10-Jun-12	20	0.133	0.002	0.006	0.11	0.219	0.47	0.1
10-Jun-12	25	0.134	0.002	0.005	0.04	0.219	0.4	0.1
10-Jun-12	30	0.096	0.009	0.087	0	0.258	0.45	0.1
10-Jun-12	35	0.263	0.002	0.009	0.11	0.246	0.63	0.1
10-Jun-12	38	0.321	0.002	0.03	0.03	0.217	0.6	0.1
17-Jun-12	1	0.022	0.01	0.073	0.1	0.185	0.39	9
17-Jun-12	3	0.014	0.008	0.046	0.15	0.192	0.41	9
17-Jun-12	5	0.011	0.008	0.048	0.25	0.173	0.49	9.1
17-Jun-12	10	0.016	0.008	0.051	0.22	0.175	0.47	8.6
17-Jun-12	14	0.096	0.007	0.046	0.07	0.191	0.41	2.5
17-Jun-12	15	0.109	0.005	0.03	0.06	0.186	0.39	1.3
17-Jun-12	16	0.135	0.002	0.017	0.03	0.356	0.54	1.3
17-Jun-12	20	0.138	0.002	-	0.01	0.21	0.36	0.1
17-Jun-12	25	0.144	0.002	-	0	0.154	0.3	0.1
17-Jun-12	30	0.167	0.002	-	0.03	0.151	0.35	0.1
17-Jun-12	35	0.329	0.002	-	0.06	0.169	0.56	0.1
17-Jun-12	38	0.341	0.002	-	0	0.167	0.51	0.1
24-Jun-12	1	0.021	0.003	0.013	0.18	0.213	0.43	9
24-Jun-12	3	0.021	0.003	0.013	0.15	0.233	0.42	8.9
24-Jun-12	5	0.021	0.004	0.01	0.2	0.185	0.42	8.7
24-Jun-12	10	0.022	0.004	0.015	0.19	0.199	0.43	8.2
24-Jun-12	11	0.047	0.005	0.021	0.1	0.207	0.38	4.7
24-Jun-12	12	0.083	0.005	0.023	0.12	0.189	0.42	3.1
24-Jun-12	13	0.119	0.003	0.016	0	0.352	0.49	0.7
24-Jun-12	15	0.155	0.002	0.007	0.07	0.236	0.47	0.1
24-Jun-12	20	0.17	0.002	0.005	0.05	0.243	0.47	0.1
24-Jun-12	25	0.13	0.002	0.011	0	0.227	0.37	0.1
24-Jun-12	30	0.316	0.002	-	0.03	0.202	0.55	0.1
24-Jun-12	35	0.353	0.002	-	0.07	0.195	0.62	0.1
24-Jun-12	38	0.361	0.002	-	0.04	0.247	0.65	0.1
01-Jul-12	1	0.015	0.002	0.01	0.14	0.163	0.33	7.9
01-Jul-12	3	0.009	0.002	0.007	0.2	0.122	0.34	7.8
01-Jul-12	5	0.008	0.002	0.007	0.17	0.103	0.29	7.8
01-Jul-12	10	0.012	0.002	0.009	0.14	0.127	0.29	7.4
01-Jul-12	14	0.094	0.002	0.008	0.25	0.106	0.46	3.4
01-Jul-12	15	0.115	0.002	0.006	0.21	0.067	0.4	2.4
01-Jul-12	16	0.169	0.002	0.005	0.09	0.114	0.38	0.8
01-Jul-12	20	0.183	0.002	-	0.13	0.065	0.38	0.1
01-Jul-12	25	0.16	0.002	-	0.19	0.068	0.42	0.1
01-Jul-12	30	0.395	0.002	-	0.1	0.063	0.56	0.1
01-Jul-12	35	0.406	0.002	-	0.06	0.112	0.58	0.1
01-Jul-12	38	0.407	0.002	-	0.14	0.101	0.65	0.1
08-Jul-12	1	0.025	0.002	0.008	0.16	0.135	0.33	7.4
08-Jul-12	3	0.024	0.002	0.008	0.13	0.186	0.35	7.9
08-Jul-12	5	0.02	0.002	0.005	0.14	0.123	0.29	7
08-Jul-12	10	0.026	0.002	0.006	0.05	0.206	0.29	6.5
08-Jul-12	14	0.128	0.002	0.006	0.11	0.174	0.42	2.1
08-Jul-12	15	0.167	0.002	0.007	0.03	0.214	0.42	0.7
08-Jul-12	16	0.193	0.002	0.007	0.01	0.248	0.46	0.4
08-Jul-12	17	0.201	0.002	0.005	0.01	0.172	0.39	0.1
08-Jul-12	20	0.212	0.002	-	0.01	0.226	0.45	0.1
08-Jul-12	25	0.291	0.002	-	0	0.187	0.48	0.1
08-Jul-12	30	0.339	0.002	-	0.05	0.149	0.54	0.1
08-Jul-12	35	0.415	0.002	-	0.12	0.173	0.71	0.1
08-Jul-12	37	0.413	0.002	-	0.06	0.195	0.67	0.1
15-Jul-12	1	0.005	0.002	0.005	0.12	0.148	0.28	7.6
15-Jul-12	3	0.006	0.002	-	0.09	0.172	0.27	7.6
15-Jul-12	5	0.007	0.002	0.008	0.12	0.163	0.3	7.7
15-Jul-12	10	0.007	0.002	0.005	0.12	0.166	0.3	7.3
15-Jul-12	13	0.124	0.002	0.01	0.09	0.164	0.39	2.9
15-Jul-12	14	0.087	0.002	0.008	0.17	0.133	0.4	0.8
15-Jul-12	15	0.143	0.002	0.011	0	0.304	0.46	1.4
15-Jul-12	20	0.236	0.002	0.005	0.04	0.177	0.46	0.1
